//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
8776
445624.57970245;5696599.77379807;472.87685015;0.0235294;0.0470588;0.0352941;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.056202;0.056202;-0.056202;1.000000;1.000000
445624.72390182;5696599.90949829;472.75684978;0.133333;0.133333;0.14902;8738.000000;1.000000;1.000000;1.000000;1.000000;0.079566;-0.079566;0.079566;1.000000;1.000000
445624.91710098;5696599.74159821;472.79155018;0.92549;0.921569;0.909804;60138.000000;1.000000;1.000000;1.000000;1.000000;0.088402;-0.088402;0.088402;1.000000;1.000000
445624.98930176;5696599.74489792;472.75054981;0.713725;0.678431;0.627451;44718.000000;1.000000;1.000000;1.000000;1.000000;0.085102;-0.085102;0.085102;1.000000;1.000000
445624.63560112;5696599.70839890;472.84824993;0.498039;0.505882;0.427451;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.121601;0.121601;-0.121601;1.000000;1.000000
445624.82370193;5696599.66309937;472.83524992;0.67451;0.658824;0.643137;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.166901;0.166901;-0.166901;1.000000;1.000000
445624.57970245;5696599.77549942;472.77434971;0.0117647;0.0235294;0.0392157;1285.000000;1.000000;1.000000;1.000000;1.000000;-0.054501;0.054501;-0.054501;1.000000;1.000000
445624.83600243;5696599.63649948;472.81694986;0.764706;0.737255;0.709804;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.193501;0.193501;-0.193501;1.000000;1.000000
445624.61270149;5696599.70809753;472.99634983;0.713725;0.741176;0.611765;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.121902;0.121902;-0.121902;1.000000;1.000000
445624.59700211;5696599.71669968;472.83964970;0.227451;0.235294;0.188235;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.113309;0.113309;-0.113309;1.000000;1.000000
445624.51170166;5696599.64779861;472.82564976;0.0313725;0.0352941;0.0470588;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.182201;0.182201;-0.182201;1.000000;1.000000
445624.48290070;5696599.86079987;472.81755020;0.188235;0.254902;0.211765;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.036177;0.036177;-0.036177;1.000000;1.000000
445624.56920250;5696599.77969940;472.86245014;0.0313725;0.054902;0.0509804;3084.000000;1.000000;1.000000;1.000000;1.000000;-0.050422;0.050422;-0.050422;1.000000;1.000000
445624.87480171;5696599.63579758;472.78375008;0.372549;0.341176;0.309804;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.194202;0.194202;-0.194202;1.000000;1.000000
445624.57110222;5696599.78019913;472.82065012;0.109804;0.105882;0.101961;6939.000000;1.000000;1.000000;1.000000;1.000000;-0.049828;0.049828;-0.049828;1.000000;1.000000
445624.61670120;5696599.66689880;472.92385008;0.0705882;0.0980392;0.0666667;5654.000000;1.000000;1.000000;1.000000;1.000000;-0.163101;0.163101;-0.163101;1.000000;1.000000
445624.70810135;5696599.85219772;472.78104975;0.172549;0.168627;0.176471;11051.000000;1.000000;1.000000;1.000000;1.000000;0.022198;-0.022198;0.022198;1.000000;1.000000
445624.68330200;5696599.75720032;472.87664988;0.12549;0.156863;0.129412;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.072800;0.072800;-0.072800;1.000000;1.000000
445624.44730194;5696599.80570038;472.81764986;0.203922;0.239216;0.207843;14649.000000;1.000000;1.000000;1.000000;1.000000;0.059741;-0.059741;0.059741;1.000000;1.000000
445624.72430237;5696599.68599899;472.85675003;0.239216;0.243137;0.262745;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.144048;0.144048;-0.144048;1.000000;1.000000
445624.59470184;5696599.86499985;472.78305008;0.180392;0.180392;0.192157;11822.000000;1.000000;1.000000;1.000000;1.000000;0.035000;-0.035000;0.035000;1.000000;1.000000
445624.82270248;5696599.74519928;472.81995012;0.392157;0.4;0.419608;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.084801;0.084801;-0.084801;1.000000;1.000000
445624.40900238;5696599.83000000;472.83715012;0.109804;0.164706;0.109804;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.092875;0.092875;-0.092875;1.000000;1.000000
445624.61060150;5696599.66769989;472.90495016;0.0862745;0.0941176;0.0745098;5654.000000;1.000000;1.000000;1.000000;1.000000;-0.162300;0.162300;-0.162300;1.000000;1.000000
445624.59190186;5696599.79039963;472.79374983;0.0235294;0.0235294;0.0431373;1542.000000;1.000000;1.000000;1.000000;1.000000;-0.039600;0.039600;-0.039600;1.000000;1.000000
445624.98810204;5696599.81699951;472.77234985;0.701961;0.694118;0.682353;45489.000000;1.000000;1.000000;1.000000;1.000000;0.013000;-0.013000;0.013000;1.000000;1.000000
445624.56280144;5696599.70879944;472.80305006;0.027451;0.0235294;0.027451;1542.000000;1.000000;1.000000;1.000000;1.000000;-0.121201;0.121201;-0.121201;1.000000;1.000000
445624.68090065;5696599.75959976;472.88355019;0.294118;0.329412;0.286275;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.070400;0.070400;-0.070400;1.000000;1.000000
445624.68380173;5696599.72260101;472.84595015;0.203922;0.227451;0.219608;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.107399;0.107399;-0.107399;1.000000;1.000000
445624.96780212;5696599.82589920;472.77384998;0.462745;0.458824;0.466667;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.004101;0.004101;-0.004101;1.000000;1.000000
445624.60410126;5696599.67529877;472.90934994;0.0117647;0.0235294;0.0117647;1028.000000;1.000000;1.000000;1.000000;1.000000;-0.154701;0.154701;-0.154701;1.000000;1.000000
445624.61810120;5696599.73660095;472.93405010;0.631373;0.678431;0.54902;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.093399;0.093399;-0.093399;1.000000;1.000000
445624.64180191;5696599.86770065;472.78064968;0.0745098;0.0745098;0.0745098;4883.000000;1.000000;1.000000;1.000000;1.000000;0.037701;-0.037701;0.037701;1.000000;1.000000
445624.57280167;5696599.76750000;473.01854994;0.0117647;0.0196078;0.00784314;1028.000000;1.000000;1.000000;1.000000;1.000000;-0.062500;0.062500;-0.062500;1.000000;1.000000
445624.54130180;5696599.76949890;472.78424980;0.145098;0.145098;0.137255;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.060502;0.060502;-0.060502;1.000000;1.000000
445624.65180214;5696599.76330002;472.96845009;0.458824;0.505882;0.360784;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.066700;0.066700;-0.066700;1.000000;1.000000
445624.47210129;5696599.72920044;472.78294994;0.129412;0.12549;0.121569;8224.000000;1.000000;1.000000;1.000000;1.000000;0.105106;-0.105106;0.105106;1.000000;1.000000
445624.48110207;5696599.93599899;472.80445005;0.317647;0.368627;0.34902;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.052025;0.052025;-0.052025;1.000000;1.000000
445624.44450195;5696599.85939987;472.83684971;0.156863;0.243137;0.168627;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.064469;0.064469;-0.064469;1.000000;1.000000
445624.66710098;5696599.90759857;472.76825001;0.168627;0.184314;0.211765;11822.000000;1.000000;1.000000;1.000000;1.000000;0.077599;-0.077599;0.077599;1.000000;1.000000
445624.78720100;5696599.72479828;472.83904984;0.396078;0.392157;0.407843;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.105281;0.105281;-0.105281;1.000000;1.000000
445624.43830116;5696599.81339844;472.82665016;0.168627;0.211765;0.176471;12593.000000;1.000000;1.000000;1.000000;1.000000;0.065708;-0.065708;0.065708;1.000000;1.000000
445624.49100121;5696599.87179764;472.81575014;0.168627;0.231373;0.180392;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.042126;0.042126;-0.042126;1.000000;1.000000
445624.43390091;5696599.93329819;472.80924990;0.113725;0.196078;0.133333;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.099226;0.099226;-0.099226;1.000000;1.000000
445624.61990173;5696599.90489777;472.77304985;0.188235;0.184314;0.188235;12079.000000;1.000000;1.000000;1.000000;1.000000;0.074898;-0.074898;0.074898;1.000000;1.000000
445624.56750114;5696599.87459763;472.78434994;0.266667;0.27451;0.27451;17733.000000;1.000000;1.000000;1.000000;1.000000;0.034374;-0.034374;0.034374;1.000000;1.000000
445624.63790138;5696599.77529724;472.88415005;0.141176;0.192157;0.14902;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.054703;0.054703;-0.054703;1.000000;1.000000
445624.60100182;5696599.69869812;472.92345001;0.164706;0.188235;0.145098;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.131333;0.131333;-0.131333;1.000000;1.000000
445624.76140221;5696599.91069992;472.75624992;0.188235;0.188235;0.203922;12336.000000;1.000000;1.000000;1.000000;1.000000;0.080700;-0.080700;0.080700;1.000000;1.000000
445624.66300209;5696599.80380066;472.85304977;0.0313725;0.0352941;0.0392157;2056.000000;1.000000;1.000000;1.000000;1.000000;-0.026427;0.026427;-0.026427;1.000000;1.000000
445624.70450218;5696599.92539795;472.75385000;0.203922;0.207843;0.219608;13621.000000;1.000000;1.000000;1.000000;1.000000;0.095398;-0.095398;0.095398;1.000000;1.000000
445624.52920158;5696599.64129837;472.84034969;0.0431373;0.0470588;0.0509804;2827.000000;1.000000;1.000000;1.000000;1.000000;-0.188702;0.188702;-0.188702;1.000000;1.000000
445624.57490166;5696599.76370056;472.80424978;0.223529;0.211765;0.164706;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.066299;0.066299;-0.066299;1.000000;1.000000
445624.62650116;5696599.70989807;472.95274975;0.74902;0.8;0.690196;50629.000000;1.000000;1.000000;1.000000;1.000000;-0.120102;0.120102;-0.120102;1.000000;1.000000
445624.44220169;5696599.94429977;472.80275013;0.0823529;0.145098;0.117647;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.090926;0.090926;-0.090926;1.000000;1.000000
445624.69600113;5696599.86979874;472.77605011;0.133333;0.137255;0.14902;8995.000000;1.000000;1.000000;1.000000;1.000000;0.039840;-0.039840;0.039840;1.000000;1.000000
445624.63240250;5696599.86860092;472.78254988;0.113725;0.109804;0.105882;7196.000000;1.000000;1.000000;1.000000;1.000000;0.038709;-0.038709;0.038709;1.000000;1.000000
445624.60150154;5696599.70789917;472.93064978;0.345098;0.384314;0.294118;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.122124;0.122124;-0.122124;1.000000;1.000000
445624.52840240;5696599.70759781;472.78525021;0.0941176;0.0980392;0.105882;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.122402;0.122402;-0.122402;1.000000;1.000000
445624.49820145;5696599.75950058;472.78445007;0.223529;0.227451;0.211765;14649.000000;1.000000;1.000000;1.000000;1.000000;0.070595;-0.070595;0.070595;1.000000;1.000000
445624.55860146;5696599.74320038;472.86614992;0.0392157;0.0627451;0.0588235;3598.000000;1.000000;1.000000;1.000000;1.000000;-0.086800;0.086800;-0.086800;1.000000;1.000000
445624.67120178;5696599.79369934;472.85794975;0.0823529;0.0823529;0.0823529;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.036301;0.036301;-0.036301;1.000000;1.000000
445624.57010086;5696599.73850067;472.80614998;0.121569;0.12549;0.0784314;7710.000000;1.000000;1.000000;1.000000;1.000000;-0.091538;0.091538;-0.091538;1.000000;1.000000
445624.59520157;5696599.70639999;472.91164972;0.0784314;0.113725;0.0705882;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.123600;0.123600;-0.123600;1.000000;1.000000
445624.78510101;5696599.80290039;472.78634979;0.176471;0.176471;0.184314;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.027171;0.027171;-0.027171;1.000000;1.000000
445624.47500237;5696599.82430084;472.81215002;0.137255;0.176471;0.141176;10537.000000;1.000000;1.000000;1.000000;1.000000;0.027473;-0.027473;0.027473;1.000000;1.000000
445624.86640175;5696599.81889923;472.77854969;0.219608;0.215686;0.227451;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.011101;0.011101;-0.011101;1.000000;1.000000
445624.67800148;5696599.65249832;472.88215019;0.27451;0.286275;0.298039;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.177502;0.177502;-0.177502;1.000000;1.000000
445624.91420181;5696599.80729874;472.78525021;0.34902;0.356863;0.368627;23130.000000;1.000000;1.000000;1.000000;1.000000;0.022701;-0.022701;0.022701;1.000000;1.000000
445624.57860191;5696599.75979813;473.03034975;0.156863;0.168627;0.129412;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.070202;0.070202;-0.070202;1.000000;1.000000
445624.60620125;5696599.67499741;472.91414978;0.0392157;0.0588235;0.0352941;3084.000000;1.000000;1.000000;1.000000;1.000000;-0.155003;0.155003;-0.155003;1.000000;1.000000
445624.65590103;5696599.72209747;472.89365007;0.141176;0.176471;0.121569;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.107903;0.107903;-0.107903;1.000000;1.000000
445624.97710236;5696599.84620102;472.76524975;0.321569;0.317647;0.329412;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.016201;0.016201;-0.016201;1.000000;1.000000
445624.76820190;5696599.74080093;472.82674982;0.270588;0.27451;0.294118;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.089199;0.089199;-0.089199;1.000000;1.000000
445624.91860207;5696599.72979935;472.78445007;0.956863;0.956863;0.937255;62451.000000;1.000000;1.000000;1.000000;1.000000;0.100201;-0.100201;0.100201;1.000000;1.000000
445624.56050117;5696599.74460037;472.77314999;0.27451;0.282353;0.294118;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.085400;0.085400;-0.085400;1.000000;1.000000
445624.52750214;5696599.74289902;472.77395012;0.164706;0.176471;0.184314;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.087101;0.087101;-0.087101;1.000000;1.000000
445624.90040215;5696599.91670044;472.74624969;0.266667;0.254902;0.247059;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.054143;0.054143;-0.054143;1.000000;1.000000
445624.54570206;5696599.73430069;472.76765015;0.141176;0.156863;0.176471;10023.000000;1.000000;1.000000;1.000000;1.000000;-0.095699;0.095699;-0.095699;1.000000;1.000000
445624.67080124;5696599.75580032;472.89234974;0.662745;0.705882;0.643137;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.074200;0.074200;-0.074200;1.000000;1.000000
445624.68380173;5696599.77849777;472.85825016;0.0392157;0.054902;0.0470588;3084.000000;1.000000;1.000000;1.000000;1.000000;-0.051502;0.051502;-0.051502;1.000000;1.000000
445624.70010193;5696599.75889786;472.81925013;0.0823529;0.0862745;0.0823529;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.071102;0.071102;-0.071102;1.000000;1.000000
445624.62080200;5696599.70779999;472.97104980;0.784314;0.827451;0.701961;52428.000000;1.000000;1.000000;1.000000;1.000000;-0.122200;0.122200;-0.122200;1.000000;1.000000
445624.63020142;5696599.71899994;472.94135000;0.552941;0.607843;0.466667;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.111050;0.111050;-0.111050;1.000000;1.000000
445624.51000221;5696599.91929825;472.80324986;0.129412;0.160784;0.152941;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.023125;0.023125;-0.023125;1.000000;1.000000
445624.69600113;5696599.89089783;472.76704981;0.180392;0.188235;0.211765;12336.000000;1.000000;1.000000;1.000000;1.000000;0.060925;-0.060925;0.060925;1.000000;1.000000
445624.56360062;5696599.75359924;472.77334978;0.211765;0.219608;0.223529;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.076401;0.076401;-0.076401;1.000000;1.000000
445624.51030167;5696599.84459885;472.79764988;0.12549;0.156863;0.133333;9252.000000;1.000000;1.000000;1.000000;1.000000;0.014599;-0.014599;0.014599;1.000000;1.000000
445624.77220161;5696599.85579880;472.76774981;0.129412;0.12549;0.129412;8224.000000;1.000000;1.000000;1.000000;1.000000;0.025799;-0.025799;0.025799;1.000000;1.000000
445624.80990227;5696599.85709961;472.76244976;0.219608;0.219608;0.215686;14135.000000;1.000000;1.000000;1.000000;1.000000;0.027100;-0.027100;0.027100;1.000000;1.000000
445624.40350159;5696599.78420074;472.81075003;0.25098;0.270588;0.219608;16962.000000;1.000000;1.000000;1.000000;1.000000;0.108514;-0.108514;0.108514;1.000000;1.000000
445624.40260132;5696599.76809891;472.79885008;0.196078;0.211765;0.176471;13107.000000;1.000000;1.000000;1.000000;1.000000;0.116994;-0.116994;0.116994;1.000000;1.000000
445624.65410240;5696599.73150070;472.90294983;0.282353;0.32549;0.239216;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.098499;0.098499;-0.098499;1.000000;1.000000
445624.58540161;5696599.86590012;472.78265001;0.152941;0.156863;0.164706;10023.000000;1.000000;1.000000;1.000000;1.000000;0.035900;-0.035900;0.035900;1.000000;1.000000
445624.62700089;5696599.77120026;472.91155006;0.176471;0.235294;0.180392;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.058800;0.058800;-0.058800;1.000000;1.000000
445624.45040138;5696599.74759872;472.78445007;0.239216;0.231373;0.192157;14906.000000;1.000000;1.000000;1.000000;1.000000;0.097158;-0.097158;0.097158;1.000000;1.000000
445624.54930122;5696599.63920029;472.85524990;0.0627451;0.0509804;0.0431373;3341.000000;1.000000;1.000000;1.000000;1.000000;-0.190800;0.190800;-0.190800;1.000000;1.000000
445624.95730217;5696599.70569809;472.75794985;0.156863;0.121569;0.0980392;8481.000000;1.000000;1.000000;1.000000;1.000000;0.124302;-0.124302;0.124302;1.000000;1.000000
445624.57310112;5696599.70519836;472.82684996;0.0823529;0.0705882;0.0509804;4626.000000;1.000000;1.000000;1.000000;1.000000;-0.124802;0.124802;-0.124802;1.000000;1.000000
445624.66330154;5696599.77519806;472.89225008;0.254902;0.278431;0.243137;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.054890;0.054890;-0.054890;1.000000;1.000000
445624.59220131;5696599.74419983;472.90035011;0.745098;0.776471;0.686275;49601.000000;1.000000;1.000000;1.000000;1.000000;-0.085800;0.085800;-0.085800;1.000000;1.000000
445624.62740143;5696599.77189835;473.00934984;0.203922;0.243137;0.152941;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.058104;0.058104;-0.058104;1.000000;1.000000
445624.61060150;5696599.68129929;472.93304970;0.0823529;0.113725;0.0745098;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.148701;0.148701;-0.148701;1.000000;1.000000
445624.61570175;5696599.69140060;472.99854996;0.729412;0.768627;0.662745;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.138599;0.138599;-0.138599;1.000000;1.000000
445624.48910149;5696599.94459732;472.80025007;0.407843;0.45098;0.419608;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.044026;0.044026;-0.044026;1.000000;1.000000
445624.63870247;5696599.95229919;472.76515009;0.0980392;0.109804;0.137255;6939.000000;1.000000;1.000000;1.000000;1.000000;0.105575;-0.105575;0.105575;1.000000;1.000000
445624.67830093;5696599.63590057;472.89365007;0.254902;0.278431;0.301961;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.194099;0.194099;-0.194099;1.000000;1.000000
445624.61460121;5696599.71990021;472.97795012;0.698039;0.729412;0.623529;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.110100;0.110100;-0.110100;1.000000;1.000000
445624.57030113;5696599.71739777;472.81054976;0.121569;0.109804;0.0862745;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.112629;0.112629;-0.112629;1.000000;1.000000
445624.90500076;5696599.76589783;472.79824974;0.568627;0.568627;0.568627;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.064102;0.064102;-0.064102;1.000000;1.000000
445624.64340218;5696599.84160049;472.79435017;0.121569;0.113725;0.105882;7453.000000;1.000000;1.000000;1.000000;1.000000;0.011600;-0.011600;0.011600;1.000000;1.000000
445624.66460236;5696599.76569946;472.89454987;0.603922;0.643137;0.580392;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.064326;0.064326;-0.064326;1.000000;1.000000
445624.57230194;5696599.69819839;472.83134987;0.12549;0.113725;0.0901961;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.131802;0.131802;-0.131802;1.000000;1.000000
