//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
445624.66350182;5696599.72389801;472.88464977;22;30;18;6682.000000;1.000000;1.000000;1.000000;1.000000;-0.106142;0.106142;-0.106142;1.000000;1.000000
445624.59080132;5696599.69560059;472.88334991;11;20;20;4369.000000;1.000000;1.000000;1.000000;1.000000;-0.134399;0.134399;-0.134399;1.000000;1.000000
445624.70370110;5696599.91839798;472.75605013;29;31;36;7710.000000;1.000000;1.000000;1.000000;1.000000;0.088398;-0.088398;0.088398;1.000000;1.000000
445624.78910072;5696599.67769821;472.85484983;141;141;142;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.152320;0.152320;-0.152320;1.000000;1.000000
445624.75980194;5696599.66860016;472.86275007;113;115;117;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.161400;0.161400;-0.161400;1.000000;1.000000
445624.97560127;5696599.72279938;472.74974968;78;68;55;17733.000000;1.000000;1.000000;1.000000;1.000000;0.107201;-0.107201;0.107201;1.000000;1.000000
445624.86150177;5696599.68329819;472.81624987;205;200;195;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.146702;0.146702;-0.146702;1.000000;1.000000
445624.43280228;5696599.94280060;472.80235006;26;43;36;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.100325;0.100325;-0.100325;1.000000;1.000000
445624.47030075;5696599.94399841;472.80174973;69;84;79;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.062827;0.062827;-0.062827;1.000000;1.000000
445624.55930145;5696599.80010040;472.81104996;9;12;17;2827.000000;1.000000;1.000000;1.000000;1.000000;-0.029900;0.029900;-0.029900;1.000000;1.000000
445624.64470108;5696599.80559738;472.84754993;15;17;17;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.024403;0.024403;-0.024403;1.000000;1.000000
445624.90380104;5696599.81780060;472.77784969;80;81;85;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.012199;0.012199;-0.012199;1.000000;1.000000
445624.83280190;5696599.77249725;472.80674984;62;65;69;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.057503;0.057503;-0.057503;1.000000;1.000000
445624.97990234;5696599.78039749;472.77384998;198;192;183;49344.000000;1.000000;1.000000;1.000000;1.000000;0.049603;-0.049603;0.049603;1.000000;1.000000
445624.87610062;5696599.80150040;472.78805019;55;55;60;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.028500;0.028500;-0.028500;1.000000;1.000000
445624.74140175;5696599.91969879;472.75315001;41;41;44;10537.000000;1.000000;1.000000;1.000000;1.000000;0.089699;-0.089699;0.089699;1.000000;1.000000
445624.65230186;5696599.65479858;472.88565018;56;61;60;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.175201;0.175201;-0.175201;1.000000;1.000000
445624.77880104;5696599.92079742;472.75484993;76;77;80;19789.000000;1.000000;1.000000;1.000000;1.000000;0.090797;-0.090797;0.090797;1.000000;1.000000
445624.70540245;5696599.72089966;472.83064987;106;109;112;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.109100;0.109100;-0.109100;1.000000;1.000000
445624.81640060;5696599.92199905;472.75414993;77;77;78;19789.000000;1.000000;1.000000;1.000000;1.000000;0.074385;-0.074385;0.074385;1.000000;1.000000
445624.47940071;5696599.73089798;472.78095009;45;43;40;11051.000000;1.000000;1.000000;1.000000;1.000000;0.101619;-0.101619;0.101619;1.000000;1.000000
445624.63270195;5696599.66530045;472.92915012;19;24;19;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.164717;0.164717;-0.164717;1.000000;1.000000
445624.65860184;5696599.91549881;472.76564981;46;49;55;12336.000000;1.000000;1.000000;1.000000;1.000000;0.085500;-0.085500;0.085500;1.000000;1.000000
445624.54340179;5696599.68239792;472.81584980;9;9;11;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.147602;0.147602;-0.147602;1.000000;1.000000
445624.98250206;5696599.75009735;472.75734999;206;199;187;51143.000000;1.000000;1.000000;1.000000;1.000000;0.079903;-0.079903;0.079903;1.000000;1.000000
445624.87220200;5696599.63599976;472.79054977;107;98;90;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.194000;0.194000;-0.194000;1.000000;1.000000
445624.77980240;5696599.88329895;472.75904991;83;82;83;21074.000000;1.000000;1.000000;1.000000;1.000000;0.053299;-0.053299;0.053299;1.000000;1.000000
445624.53180130;5696599.79829987;472.79575016;90;88;80;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.031700;0.031700;-0.031700;1.000000;1.000000
445624.60610207;5696599.76239975;472.99664976;109;121;97;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.067600;0.067600;-0.067600;1.000000;1.000000
445624.61320122;5696599.79529770;472.79944994;50;50;40;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.034702;0.034702;-0.034702;1.000000;1.000000
445624.81730087;5696599.88450058;472.75845005;71;72;74;18247.000000;1.000000;1.000000;1.000000;1.000000;0.054579;-0.054579;0.054579;1.000000;1.000000
445624.54640205;5696599.68689926;472.81145002;17;15;14;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.143101;0.143101;-0.143101;1.000000;1.000000
445624.43730171;5696599.83209808;472.83614971;70;88;66;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.064610;0.064610;-0.064610;1.000000;1.000000
445624.64060219;5696599.75910004;473.00285007;73;80;48;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.070900;0.070900;-0.070900;1.000000;1.000000
445624.85500153;5696599.88569839;472.75554993;86;86;86;22102.000000;1.000000;1.000000;1.000000;1.000000;0.055698;-0.055698;0.055698;1.000000;1.000000
445624.42490204;5696599.95529755;472.79514982;31;46;44;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.108225;0.108225;-0.108225;1.000000;1.000000
445624.61570175;5696599.78980072;472.83675005;57;53;35;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.040199;0.040199;-0.040199;1.000000;1.000000
445624.45980080;5696599.95439728;472.79675009;57;72;70;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.073327;0.073327;-0.073327;1.000000;1.000000
445624.49760063;5696599.95569809;472.79145004;74;83;82;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.035527;0.035527;-0.035527;1.000000;1.000000
445624.76080139;5696599.92719849;472.75175001;65;65;68;16705.000000;1.000000;1.000000;1.000000;1.000000;0.097198;-0.097198;0.097198;1.000000;1.000000
445624.67930229;5696599.78349884;472.86514999;11;13;12;3084.000000;1.000000;1.000000;1.000000;1.000000;-0.046501;0.046501;-0.046501;1.000000;1.000000
445624.53960236;5696599.88159760;472.79474976;51;55;54;13621.000000;1.000000;1.000000;1.000000;1.000000;0.006475;-0.006475;0.006475;1.000000;1.000000
445624.89030083;5696599.88719757;472.75245001;88;88;86;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.057198;0.057198;-0.057198;1.000000;1.000000
445624.92770203;5696599.72209747;472.77544977;233;231;226;59367.000000;1.000000;1.000000;1.000000;1.000000;0.107903;-0.107903;0.107903;1.000000;1.000000
445624.69370087;5696599.72189911;472.83244993;97;100;103;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.108176;0.108176;-0.108176;1.000000;1.000000
445624.66910179;5696599.65569885;472.87944986;72;74;74;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.174301;0.174301;-0.174301;1.000000;1.000000
445624.48930176;5696599.71359833;472.78354980;44;46;46;11565.000000;1.000000;1.000000;1.000000;1.000000;0.117079;-0.117079;0.117079;1.000000;1.000000
445624.63600166;5696599.75729950;472.99564983;96;105;69;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.072701;0.072701;-0.072701;1.000000;1.000000
445624.59870155;5696599.80010040;472.87335016;15;18;16;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.030057;0.030057;-0.030057;1.000000;1.000000
445624.58070190;5696599.80279739;472.80964996;13;13;17;3341.000000;1.000000;1.000000;1.000000;1.000000;-0.027203;0.027203;-0.027203;1.000000;1.000000
445624.48970230;5696599.92809875;472.80474998;57;68;64;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.043425;0.043425;-0.043425;1.000000;1.000000
445624.50810249;5696599.71419724;472.78205015;37;39;41;9766.000000;1.000000;1.000000;1.000000;1.000000;0.115803;-0.115803;0.115803;1.000000;1.000000
445624.62000092;5696599.68189819;472.98705008;115;125;106;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.148102;0.148102;-0.148102;1.000000;1.000000
445624.63620193;5696599.67439850;472.92245008;9;10;6;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.155602;0.155602;-0.155602;1.000000;1.000000
445624.73120125;5696599.72310074;472.83185007;114;116;117;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.106899;0.106899;-0.106899;1.000000;1.000000
445624.81870087;5696599.66119965;472.83734991;175;171;167;43947.000000;1.000000;1.000000;1.000000;1.000000;-0.168848;0.168848;-0.168848;1.000000;1.000000
445624.63640221;5696599.76650055;473.00745012;48;51;33;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.063499;0.063499;-0.063499;1.000000;1.000000
445624.56210144;5696599.71850021;472.78684999;7;7;9;1799.000000;1.000000;1.000000;1.000000;1.000000;-0.111500;0.111500;-0.111500;1.000000;1.000000
445624.89850243;5696599.74780090;472.80244972;166;167;165;42662.000000;1.000000;1.000000;1.000000;1.000000;0.082199;-0.082199;0.082199;1.000000;1.000000
445624.61570175;5696599.82309921;472.79985001;13;14;18;3598.000000;1.000000;1.000000;1.000000;1.000000;-0.006901;0.006901;-0.006901;1.000000;1.000000
445624.44100197;5696599.97270020;472.78445007;19;32;34;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.092125;0.092125;-0.092125;1.000000;1.000000
445624.84520157;5696599.66129883;472.81995012;225;220;213;56540.000000;1.000000;1.000000;1.000000;1.000000;-0.168701;0.168701;-0.168701;1.000000;1.000000
445624.82530220;5696599.70730026;472.83824970;141;140;139;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.122700;0.122700;-0.122700;1.000000;1.000000
445624.57280167;5696599.75419815;472.83204987;65;63;55;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.075802;0.075802;-0.075802;1.000000;1.000000
445624.49570091;5696599.81550034;472.80135014;47;52;40;12593.000000;1.000000;1.000000;1.000000;1.000000;0.015760;-0.015760;0.015760;1.000000;1.000000
445624.94090088;5696599.83550079;472.76814987;75;77;81;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.005501;0.005501;-0.005501;1.000000;1.000000
445624.78030212;5696599.91129883;472.75474979;68;69;72;17733.000000;1.000000;1.000000;1.000000;1.000000;0.081299;-0.081299;0.081299;1.000000;1.000000
445624.42120178;5696599.76420029;472.79264977;62;64;51;15677.000000;1.000000;1.000000;1.000000;1.000000;0.104106;-0.104106;0.104106;1.000000;1.000000
445624.64460190;5696599.74809845;472.94005014;164;171;140;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.081902;0.081902;-0.081902;1.000000;1.000000
445624.52670105;5696599.71249969;472.78284981;28;30;32;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.117500;0.117500;-0.117500;1.000000;1.000000
445624.78820236;5696599.64269836;472.85444977;216;215;212;54998.000000;1.000000;1.000000;1.000000;1.000000;-0.187330;0.187330;-0.187330;1.000000;1.000000
445624.85320099;5696599.91399963;472.75115015;104;104;102;26471.000000;1.000000;1.000000;1.000000;1.000000;0.056561;-0.056561;0.056561;1.000000;1.000000
445624.85660179;5696599.87850006;472.75785019;84;85;85;21588.000000;1.000000;1.000000;1.000000;1.000000;0.048500;-0.048500;0.048500;1.000000;1.000000
445624.86480148;5696599.66209991;472.80224993;215;210;202;53970.000000;1.000000;1.000000;1.000000;1.000000;-0.167900;0.167900;-0.167900;1.000000;1.000000
445624.82680138;5696599.69779785;472.83815004;160;156;154;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.132202;0.132202;-0.132202;1.000000;1.000000
445624.62040146;5696599.68199738;472.97774984;109;119;101;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.148003;0.148003;-0.148003;1.000000;1.000000
445624.67370232;5696599.77910049;472.87645008;34;38;35;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.050900;0.050900;-0.050900;1.000000;1.000000
445624.96440132;5696599.70509918;472.75365021;44;34;28;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.124901;0.124901;-0.124901;1.000000;1.000000
445624.80640228;5696599.72780045;472.83295013;93;92;98;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.102200;0.102200;-0.102200;1.000000;1.000000
445624.51950081;5696599.69190033;472.79624989;19;20;21;4883.000000;1.000000;1.000000;1.000000;1.000000;-0.138100;0.138100;-0.138100;1.000000;1.000000
445624.91630180;5696599.73229797;472.78905012;243;243;239;62194.000000;1.000000;1.000000;1.000000;1.000000;0.097702;-0.097702;0.097702;1.000000;1.000000
445624.85100182;5696599.70039948;472.82534983;186;183;181;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.129635;0.129635;-0.129635;1.000000;1.000000
445624.43660172;5696599.85079773;472.83864977;30;50;32;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.068509;0.068509;-0.068509;1.000000;1.000000
445624.66500099;5696599.78689774;472.87855007;7;12;9;2570.000000;1.000000;1.000000;1.000000;1.000000;-0.043126;0.043126;-0.043126;1.000000;1.000000
445624.79290207;5696599.80929764;472.78205015;47;47;49;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.020702;0.020702;-0.020702;1.000000;1.000000
445624.77410133;5696599.78980072;472.79724981;50;49;50;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.040199;0.040199;-0.040199;1.000000;1.000000
445624.99720200;5696599.83729752;472.76835014;119;118;119;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.007298;0.007298;-0.007298;1.000000;1.000000
445624.53820236;5696599.65929993;472.83164980;9;8;8;2056.000000;1.000000;1.000000;1.000000;1.000000;-0.170732;0.170732;-0.170732;1.000000;1.000000
445624.64570244;5696599.95170029;472.76314976;30;32;38;8224.000000;1.000000;1.000000;1.000000;1.000000;0.112575;-0.112575;0.112575;1.000000;1.000000
445624.42650230;5696599.86809738;472.83844997;28;48;34;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.084456;0.084456;-0.084456;1.000000;1.000000
445624.68450172;5696599.91539963;472.76214983;69;70;72;17733.000000;1.000000;1.000000;1.000000;1.000000;0.085400;-0.085400;0.085400;1.000000;1.000000
445624.56290062;5696599.94980057;472.78265001;84;88;91;22359.000000;1.000000;1.000000;1.000000;1.000000;0.029773;-0.029773;0.029773;1.000000;1.000000
445624.63570221;5696599.66069992;472.90364983;19;23;21;5397.000000;1.000000;1.000000;1.000000;1.000000;-0.169300;0.169300;-0.169300;1.000000;1.000000
445624.83050163;5696599.81049927;472.78144981;64;63;63;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.019501;0.019501;-0.019501;1.000000;1.000000
445624.72540100;5696599.88120087;472.76825001;44;44;48;11308.000000;1.000000;1.000000;1.000000;1.000000;0.051332;-0.051332;0.051332;1.000000;1.000000
445624.76090248;5696599.88260086;472.76284983;84;82;83;21074.000000;1.000000;1.000000;1.000000;1.000000;0.052601;-0.052601;0.052601;1.000000;1.000000
445624.71290215;5696599.70599945;472.84014990;72;72;75;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.124001;0.124001;-0.124001;1.000000;1.000000
445624.85370071;5696599.72820099;472.82345011;161;162;162;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.101799;0.101799;-0.101799;1.000000;1.000000
445624.83720215;5696599.84979828;472.76594975;64;64;66;16448.000000;1.000000;1.000000;1.000000;1.000000;0.019798;-0.019798;0.019798;1.000000;1.000000
445624.87460144;5696599.84869965;472.76294996;64;65;68;16705.000000;1.000000;1.000000;1.000000;1.000000;0.018700;-0.018700;0.018700;1.000000;1.000000
445624.64980133;5696599.69729813;472.87444975;28;33;29;7967.000000;1.000000;1.000000;1.000000;1.000000;-0.132702;0.132702;-0.132702;1.000000;1.000000
445624.94980247;5696599.85119827;472.75934984;89;89;94;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.021198;0.021198;-0.021198;1.000000;1.000000
445624.98500069;5696599.85479935;472.76335003;77;77;81;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.024799;0.024799;-0.024799;1.000000;1.000000
445624.42050179;5696599.79419907;472.81864979;39;46;36;10794.000000;1.000000;1.000000;1.000000;1.000000;0.088903;-0.088903;0.088903;1.000000;1.000000
445624.72990234;5696599.77039917;472.80205013;72;73;75;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.059601;0.059601;-0.059601;1.000000;1.000000
445624.76750191;5696599.77389725;472.80614998;54;54;56;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.056103;0.056103;-0.056103;1.000000;1.000000
445624.80490120;5696599.77279861;472.80314972;56;56;57;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.057201;0.057201;-0.057201;1.000000;1.000000
445624.87770088;5696599.77540024;472.80184986;86;87;91;22359.000000;1.000000;1.000000;1.000000;1.000000;0.054600;-0.054600;0.054600;1.000000;1.000000
445624.66660126;5696599.72839935;472.87785007;19;31;19;6682.000000;1.000000;1.000000;1.000000;1.000000;-0.101601;0.101601;-0.101601;1.000000;1.000000
445624.51060112;5696599.63849838;472.83015015;13;14;16;3341.000000;1.000000;1.000000;1.000000;1.000000;-0.191502;0.191502;-0.191502;1.000000;1.000000
445624.96290215;5696599.74249847;472.76104977;212;206;196;52942.000000;1.000000;1.000000;1.000000;1.000000;-0.087502;0.087502;-0.087502;1.000000;1.000000
445624.52300079;5696599.64660080;472.83314993;9;8;10;2056.000000;1.000000;1.000000;1.000000;1.000000;-0.183399;0.183399;-0.183399;1.000000;1.000000
445624.44850166;5696599.82189758;472.82485010;65;78;60;18504.000000;1.000000;1.000000;1.000000;1.000000;0.053987;-0.053987;0.053987;1.000000;1.000000
445624.60970123;5696599.79210098;472.87144997;3;5;7;1028.000000;1.000000;1.000000;1.000000;1.000000;-0.037899;0.037899;-0.037899;1.000000;1.000000
445624.97100075;5696599.75340088;472.76154997;220;215;205;55255.000000;1.000000;1.000000;1.000000;1.000000;0.076599;-0.076599;0.076599;1.000000;1.000000
445624.62230118;5696599.65310104;472.87494995;50;51;47;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.176899;0.176899;-0.176899;1.000000;1.000000
445624.58420189;5696599.66160019;472.85475018;35;34;31;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.168400;0.168400;-0.168400;1.000000;1.000000
445624.41050156;5696599.78579910;472.81575014;37;42;37;10023.000000;1.000000;1.000000;1.000000;1.000000;0.101505;-0.101505;0.101505;1.000000;1.000000
445624.69720085;5696599.65550049;472.87605001;85;86;91;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.174500;0.174500;-0.174500;1.000000;1.000000
445624.57080086;5696599.76209839;472.78774979;40;40;30;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.067931;0.067931;-0.067931;1.000000;1.000000
445624.41290100;5696599.74640091;472.78275015;75;78;70;19532.000000;1.000000;1.000000;1.000000;1.000000;0.122089;-0.122089;0.122089;1.000000;1.000000
445624.95330246;5696599.74099930;472.76524975;226;222;212;57054.000000;1.000000;1.000000;1.000000;1.000000;0.089001;-0.089001;0.089001;1.000000;1.000000
445624.80900200;5696599.65970047;472.84154989;183;179;176;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.170300;0.170300;-0.170300;1.000000;1.000000
445624.64370163;5696599.75689896;472.97965004;174;179;157;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.073101;0.073101;-0.073101;1.000000;1.000000
